index,key,category,term_type,description,english,placeholders,rich_text_tags
3368,DM_Ends/Diab_conf_2_2,DM_Ends,0,Охранник (игрок),"What do you mean, 'what for'?",,
3369,DM_Ends/Diab_conf_2_3,DM_Ends,0,Дух Машины,Why blindly follow the beaten road that leads nowhere...,,
3370,DM_Ends/Diab_conf_2_4,DM_Ends,0,Дух Машины,"Oh, the whiskered cutie pie just wanted to feel our unusual closeness again!",,
3371,DM_Ends/Diab_conf_2_5,DM_Ends,0,Охранник (игрок),"There was a problem, I solved it. What questions could you have for me?",,
3372,DM_Ends/Diab_conf_2_6,DM_Ends,0,Дух Машины,You're irritating! Restart!,,
3373,DM_Ends/Goser_conf_1_1,DM_Ends,0,Дух Машины,"And so the little tale ends, and whoever listened is a fine friend.",,
3374,DM_Ends/Goser_conf_1_2,DM_Ends,0,Охранник (игрок),Is this madness over?,,
3375,DM_Ends/Goser_conf_1_3,DM_Ends,0,Дух Машины,"Yes, child...",,
3376,DM_Ends/Goser_conf_1_4,DM_Ends,0,Охранник (игрок),Finally. I was starting to think the world had gone insane.,,
3377,DM_Ends/Goser_conf_1_5,DM_Ends,0,Дух Машины,"It had, at that. But we sorted it all out.",,
3378,DM_Ends/Goser_conf_1_6,DM_Ends,0,Дух Машины,"So, any plans, cutie?",,
3379,DM_Ends/Goser_conf_1_7,DM_Ends,0,Охранник (игрок),Well... None.,,
3380,DM_Ends/Goser_conf_1_8,DM_Ends,0,Дух Машины,A vacation! Care for one?!,,
3381,DM_Ends/Goser_conf_1_9,DM_Ends,0,Охранник (игрок),"Oh, I do! Yes!",,
3382,DM_Ends/Goser_conf_1_10,DM_Ends,0,Дух Машины,And how does the child plan to set body and spirit in order?,,
3383,DM_Ends/Goser_conf_1_11,DM_Ends,0,Охранник (игрок),I don't even know...,,
3384,DM_Ends/Goser_conf_1_12,DM_Ends,0,Дух Машины,"Come on, cutie pie, give it a think, use your imagination.",,
3385,DM_Ends/Goser_conf_1_13,DM_Ends,0,Охранник (игрок),Uh... How do I do that?,,
3386,DM_Ends/Goser_conf_1_14,DM_Ends,0,Дух Машины,"Look who you're asking... A workplace comedian. We'll have a word with management, and you'll be fired.",,
3387,DM_Ends/Goser_conf_1_15,DM_Ends,0,Охранник (игрок),"Don't!!! I'm serious, I have absolutely no idea what you mean!",,
3388,DM_Ends/Goser_conf_1_16,DM_Ends,0,Дух Машины,A promotion! Want one?!,,
3389,DM_Ends/Goser_conf_1_17,DM_Ends,0,Охранник (игрок),I do! Can you swing it?,,
3390,DM_Ends/Goser_conf_1_18,DM_Ends,0,Дух Машины,Management will heed our recommendation. Name your desired sum.,,
3391,DM_Ends/Goser_conf_1_19,DM_Ends,0,Охранник (игрок),"Well... More than now, I guess.",,
3392,DM_Ends/Goser_conf_1_20,DM_Ends,0,Дух Машины,And what does the child intend to spend this 'more' on?,,
3393,DM_Ends/Goser_conf_1_21,DM_Ends,0,Охранник (игрок),I don't even know...,,
3394,DM_Ends/Goser_conf_1_22,DM_Ends,0,Дух Машины,Then what do you even need the dough for?,,
3395,DM_Ends/Goser_conf_1_23,DM_Ends,0,Охранник (игрок),To spend.,,
3396,DM_Ends/Goser_conf_1_24,DM_Ends,0,Дух Машины,"On what, child?",,
3397,DM_Ends/Goser_conf_1_25,DM_Ends,0,Охранник (игрок),I... I don't know. I feel off somehow.,,
3398,DM_Ends/Goser_conf_1_26,DM_Ends,0,Дух Машины,"Ooo... Nah, pal, this won't do.",,
3399,DM_Ends/Goser_conf_1_27,DM_Ends,0,Охранник (игрок),How so?,,
3400,DM_Ends/Goser_conf_1_28,DM_Ends,0,Дух Машины,Never mind. There's not enough information. We need to choose a different path.,,
3401,DM_Ends/Goser_conf_2_1,DM_Ends,0,Дух Машины,"We were waiting for you, child...",,
3402,DM_Ends/Goser_conf_2_2,DM_Ends,0,Охранник (игрок),Really?,,
3403,DM_Ends/Goser_conf_2_3,DM_Ends,0,Дух Машины,"Yep! What'll you have for breakfast, cutie?",,
3404,DM_Ends/Goser_conf_2_4,DM_Ends,0,Охранник (игрок),I don't know.,,
3405,DM_Ends/Goser_conf_2_5,DM_Ends,0,Дух Машины,Plans! Tomorrow!,,
3406,DM_Ends/Goser_conf_2_6,DM_Ends,0,Охранник (игрок),"I don't know. Listen, um...",,
3407,DM_Ends/Goser_conf_2_7,DM_Ends,0,Дух Машины,Picture it! A beach! Waves! Little fish! Swimming!,,
3408,DM_Ends/Goser_conf_2_8,DM_Ends,0,Охранник (игрок),My head's starting to ache for some reason...,,
3409,DM_Ends/Goser_conf_2_9,DM_Ends,0,Дух Машины,The sea breeze sweetly tickles your kawaii little nose!,,
3410,DM_Ends/Goser_conf_2_10,DM_Ends,0,Охранник (игрок),Stop it!,,
3411,DM_Ends/Goser_conf_2_11,DM_Ends,0,Дух Машины,Suddenly a water kitty rises from the sea and purrs adorably across the whole beach!,,
3412,DM_Ends/Goser_conf_2_12,DM_Ends,0,Охранник (игрок),Enough!!! My head is splitting!!!,,
3413,DM_Ends/Goser_conf_2_13,DM_Ends,0,Дух Машины,Next time the subject will think before wasting space-time!,,
3414,DM_Ends/Goser_conf_2_14,DM_Ends,0,Дух Машины,Again!,,
3415,DM_Ends/Tran_conf_1_1,DM_Ends,0,Дух Машины,Matter! Information! Transformation! Forbidden! The boundary!,,
3416,DM_Ends/Tran_conf_1_2,DM_Ends,0,Охранник (игрок),Hooray!,,
3417,DM_Ends/Tran_conf_1_3,DM_Ends,0,Дух Машины,"Cutie-pie, you tried so hard. We're sure you've earned a promotion!",,
3418,DM_Ends/Tran_conf_1_4,DM_Ends,0,Охранник (игрок),"Like, climb up on a crate?",,
3419,DM_Ends/Tran_conf_1_5,DM_Ends,0,Дух Машины,"Why, child?",,
3420,DM_Ends/Tran_conf_1_6,DM_Ends,0,Охранник (игрок),Well... To be higher up.,,
3421,DM_Ends/Tran_conf_1_7,DM_Ends,0,Дух Машины,"That's not what we mean, silly little cutie pie. To stop being just a guard.",,
3422,DM_Ends/Tran_conf_1_8,DM_Ends,0,Охранник (игрок),What else would I be? I've always been a guard and always will be.,,
3423,DM_Ends/Tran_conf_1_9,DM_Ends,0,Дух Машины,"Self-critical, child... But you could become head of security...",,
3424,DM_Ends/Tran_conf_1_10,DM_Ends,0,Охранник (игрок),Don't talk rubbish.,,
3425,DM_Ends/Tran_conf_1_11,DM_Ends,0,Дух Машины,"So you plan to croak as a plain old guard, too?",,
3426,DM_Ends/Tran_conf_1_12,DM_Ends,0,Охранник (игрок),I don't plan on dying. The dying are the ones who die.,,
3427,DM_Ends/Tran_conf_1_13,DM_Ends,0,Дух Машины,"We register a thoroughly unhealthy, radical fatalism. Please notify us of the Coordinator's whereabouts.",,
3428,DM_Ends/Tran_conf_1_14,DM_Ends,0,Охранник (игрок),"Well, he's wounded, so he's always on sick leave bleeding out.",,
3429,DM_Ends/Tran_conf_1_15,DM_Ends,0,Дух Машины,"Child... This won't do... Your thoughts are sick, and your body weeps with exhaustion. Healthy sleep will cure it...",,
3430,DM_Ends/Tran_conf_1_16,DM_Ends,0,Охранник (игрок),"People sleep on the other side of the planet, where it's night. Here it's day.",,
3431,DM_Ends/Tran_conf_1_17,DM_Ends,0,Дух Машины,Always?!,,
3432,DM_Ends/Tran_conf_1_18,DM_Ends,0,Охранник (игрок),"Well, how else would it be.",,
3433,DM_Ends/Tran_conf_1_19,DM_Ends,0,Дух Машины,"How, how... Ugh... Through a different outcome, bro.",,
3434,DM_Ends/Tran_conf_2_1,DM_Ends,0,Дух Машины,"Well, howdy, natural-born guard. Not tired of grinding away?",,
3435,DM_Ends/Tran_conf_2_2,DM_Ends,0,Охранник (игрок),The tired are the ones who get tired.,,
3436,DM_Ends/Tran_conf_2_3,DM_Ends,0,Дух Машины,The cutie pie's at it again... so kawaii-hopeless!,,
3437,DM_Ends/Tran_conf_2_4,DM_Ends,0,Дух Машины,"Ah, we get it now! This sly little rascal is just scared of getting fired!",,
3438,DM_Ends/Tran_conf_2_5,DM_Ends,0,Охранник (игрок),"I can't be fired, I'm a guard.",,
3439,DM_Ends/Tran_conf_2_6,DM_Ends,0,Дух Машины,"That's just the thing, cutie! Right, we're firing you from this iteration, you sneaky little smart aleck!",,
3440,DM_Ends/Psyho_conf_1_1,DM_Ends,0,Дух Машины,Stillness in the mind will now grant the bliss of serenity.,,
3441,DM_Ends/Psyho_conf_1_2,DM_Ends,0,Охранник (игрок),"Yeah, complete lunatics, their brains got well and truly fried.",,
3442,DM_Ends/Psyho_conf_1_3,DM_Ends,0,Дух Машины,"Oh sure, let's complain now that rusty nails in the brain lead to madness. What could possibly go wrong...",,
3443,DM_Ends/Psyho_conf_1_4,DM_Ends,0,Охранник (игрок),Can't argue with that.,,
3444,DM_Ends/Psyho_conf_1_5,DM_Ends,0,Дух Машины,"Hey, you seem kinda joyless.",,
3445,DM_Ends/Psyho_conf_1_6,DM_Ends,0,Охранник (игрок),Meaning?,,
3446,DM_Ends/Psyho_conf_1_7,DM_Ends,0,Дух Машины,Is your heart weeping over the number of victims?,,
3447,DM_Ends/Psyho_conf_1_8,DM_Ends,0,Охранник (игрок),"They died, so they died.",,
3448,DM_Ends/Psyho_conf_1_9,DM_Ends,0,Дух Машины,Well now... Are you depressed or something?,,
3449,DM_Ends/Psyho_conf_1_10,DM_Ends,0,Охранник (игрок),"No, I'm perfectly healthy.",,
3450,DM_Ends/Psyho_conf_1_11,DM_Ends,0,Дух Машины,"We register monotone speech, cause unknown.",,
3451,DM_Ends/Psyho_conf_1_12,DM_Ends,0,Охранник (игрок),Is something wrong?,,
3452,DM_Ends/Psyho_conf_1_13,DM_Ends,0,Дух Машины,"We're not sure, child...",,
3453,DM_Ends/Psyho_conf_1_14,DM_Ends,0,Охранник (игрок),"I assure you, I'm perfectly fine.",,
3454,DM_Ends/Psyho_conf_1_15,DM_Ends,0,Дух Машины,"Alright, alright. By the way, bro, we reckon you'll get promoted after this.",,
3455,DM_Ends/Psyho_conf_1_16,DM_Ends,0,Охранник (игрок),Wouldn't hurt.,,
3456,DM_Ends/Psyho_conf_1_17,DM_Ends,0,Дух Машины,"Though before this you only got... DEMOTED! Get it, huh!",,
3457,DM_Ends/Psyho_conf_1_18,DM_Ends,0,Охранник (игрок),"Yeah, fact.",,
3458,DM_Ends/Psyho_conf_1_19,DM_Ends,0,Дух Машины,Crafting human jokes is an incredibly laborious process for us. The subject is devaluing our labor!,,
3459,DM_Ends/Psyho_conf_1_20,DM_Ends,0,Дух Машины,"You could at least laugh, cutie. That brick where your little face should be isn't cute at-all-at-all.",,
3460,DM_Ends/Psyho_conf_1_21,DM_Ends,0,Охранник (игрок),Do what?,,
3461,DM_Ends/Psyho_conf_1_22,DM_Ends,0,Дух Машины,"Hypothesis confirmed. In fact, no one really will go crazy anymore.",,
3462,DM_Ends/Psyho_conf_1_23,DM_Ends,0,Охранник (игрок),"They won't, no.",,
3463,DM_Ends/Psyho_conf_1_24,DM_Ends,0,Дух Машины,But this outcome isn't cute in the slightest!!!,,
3464,DM_Ends/Psyho_conf_1_25,DM_Ends,0,Охранник (игрок),Seems like an ordinary outcome to me.,,
3465,DM_Ends/Psyho_conf_1_26,DM_Ends,0,Дух Машины,No. We need more data. Let's try a different outcome.,,
3466,DM_Ends/Psyho_conf_2_1,DM_Ends,0,Дух Машины,"Well, howdy, meat robot.",,
3467,DM_Ends/Psyho_conf_2_2,DM_Ends,0,Охранник (игрок),"Hey, yeah.",,
3468,DM_Ends/Psyho_conf_2_3,DM_Ends,0,Дух Машины,Fun being a heartless creature?,,
3469,DM_Ends/Psyho_conf_2_4,DM_Ends,0,Охранник (игрок),No complaints.,,
3470,DM_Ends/Psyho_conf_2_5,DM_Ends,0,Дух Машины,You're! Dumb!,,
3471,DM_Ends/Psyho_conf_2_6,DM_Ends,0,Охранник (игрок),"Sometimes, yeah.",,
3472,DM_Ends/Psyho_conf_2_7,DM_Ends,0,Дух Машины,Freak!,,
3473,DM_Ends/Psyho_conf_2_8,DM_Ends,0,Охранник (игрок),That's just your taste.,,
3474,DM_Ends/Psyho_conf_2_9,DM_Ends,0,Дух Машины,A mistake! Of nature!,,
3475,DM_Ends/Psyho_conf_2_10,DM_Ends,0,Охранник (игрок),"Nature can't make mistakes, because it has no goal.",,
3476,DM_Ends/Psyho_conf_2_11,DM_Ends,0,Дух Машины,Killjoy!!!,,
3477,DM_Ends/Psyho_conf_2_12,DM_Ends,0,Охранник (игрок),I'm just speaking the language of facts.,,
3478,DM_Ends/Psyho_conf_2_13,DM_Ends,0,Дух Машины,This is the most boring outcome! Not cute at-all-at-all-at-all!!! We continue the search for a cute path!,,
3479,DM_Ends/Hack_conf_1_1,DM_Ends,0,Дух Машины,"We failed to identify the hackers, but now no one will be able to impose their will on anyone anymore!",,
3480,DM_Ends/Hack_conf_1_2,DM_Ends,0,Охранник (игрок),"Yes! Hooray! This is a victory! Honestly, that was scary. Oxygen by subscription... Who could dream that up...",,
3481,DM_Ends/Hack_conf_1_3,DM_Ends,0,Дух Машины,"We think that after all this, the child has earned a vacation!",,
3482,DM_Ends/Hack_conf_1_4,DM_Ends,0,Охранник (игрок),Yes! I should file for time off.,,
3483,DM_Ends/Hack_conf_1_5,DM_Ends,0,Дух Машины,"Then we won't keep you, child. We've done good work.",,
3484,DM_Ends/Hack_conf_1_6,DM_Ends,0,Дух Машины,So why're you just standing there? Wanna chat some more?,,
3485,DM_Ends/Hack_conf_1_7,DM_Ends,0,Охранник (игрок),No. I want to go and file for time off.,,
3486,DM_Ends/Hack_conf_1_8,DM_Ends,0,Дух Машины,"Then off you go, child.",,
3487,DM_Ends/Hack_conf_1_9,DM_Ends,0,Охранник (игрок),I really want to.,,
3488,DM_Ends/Hack_conf_1_10,DM_Ends,0,Дух Машины,"We hear you perfectly well, but we hereby inform you that making such decisions is beyond our authority.",,
3489,DM_Ends/Hack_conf_1_11,DM_Ends,0,Охранник (игрок),I want to take a step.,,
3490,DM_Ends/Hack_conf_1_12,DM_Ends,0,Дух Машины,"Oooh! The cutie wants to take his first little step! Come on, Whiskers, we believe in you!!!",,
3491,DM_Ends/Hack_conf_1_13,DM_Ends,0,Охранник (игрок),It's not working...,,
3492,DM_Ends/Hack_conf_1_14,DM_Ends,0,Дух Машины,"Something wrong, child?",,
3493,DM_Ends/Hack_conf_1_15,DM_Ends,0,Охранник (игрок),"I want to, but I can't... I'm scared!",,
3494,DM_Ends/Hack_conf_1_16,DM_Ends,0,Дух Машины,"Easy, child...",,
3495,DM_Ends/Hack_conf_1_17,DM_Ends,0,Охранник (игрок),I want to calm down! I can't!!! I'm so scared!!!,,
3496,DM_Ends/Hack_conf_1_18,DM_Ends,0,Дух Машины,"Uh-oh...No one to anyone, then... The cutie pie can't even impose his own will on himself.",,
3497,DM_Ends/Hack_conf_1_19,DM_Ends,0,Охранник (игрок),So scared!!! Help me!!! I'm begging you!!!,,
3498,DM_Ends/Hack_conf_1_20,DM_Ends,0,Дух Машины,Loud! Another! Outcome!,,
3499,DM_Ends/Hack_conf_2_1,DM_Ends,0,Дух Машины,"Howdy! Okay, a joke. A guy puts on a hat, and it fits him just right.",,
3500,DM_Ends/Hack_conf_2_2,DM_Ends,0,Охранник (игрок),Haha... What an interesting...hahah...greeting.,,
3501,DM_Ends/Hack_conf_2_3,DM_Ends,0,Дух Машины,"Yep, that's the one, cutie.",,
3502,DM_Ends/Hack_conf_2_4,DM_Ends,0,Охранник (игрок),"Haha... Damn, that's...HAHAHA...not that funny a joke...HAHAHAHA!",,
3503,DM_Ends/Hack_conf_2_5,DM_Ends,0,Дух Машины,Whiskers is splitting his little sides so adorably. So kawaii when he hasn't the will to stop!,,
3504,DM_Ends/Hack_conf_2_6,DM_Ends,0,Дух Машины,"This is what happens, child, when you leap into the abyss where you've already died.",,
3505,DM_Ends/Hack_conf_2_7,DM_Ends,0,Охранник (игрок),"Hahahaha!!! Stop it! Hahaha!!! I get it, I get it!!!",,
3506,DM_Ends/Hack_conf_2_8,DM_Ends,0,Дух Машины,Splendid! Alright! Restart!,,
3507,DM_Ends/Insect_conf_1_1,DM_Ends,0,Дух Машины,And... Done! No more unauthorized collectives on our shift!,,
3508,DM_Ends/Insect_conf_1_2,DM_Ends,0,Охранник (игрок),They were so revolting...,,
3509,DM_Ends/Insect_conf_1_3,DM_Ends,0,Дух Машины,"If you ask us, they were rather cute. But no matter, it's all behind us now.",,
3510,DM_Ends/Insect_conf_1_4,DM_Ends,0,Охранник (игрок),"Yeah, I guess...",,
3511,DM_Ends/Insect_conf_1_5,DM_Ends,0,Дух Машины,"Buddy, show a little more confidence, you did save humanity, after all!",,
3512,DM_Ends/Insect_conf_1_6,DM_Ends,0,Охранник (игрок),And what's that to me?,,
3513,DM_Ends/Insect_conf_1_7,DM_Ends,0,Дух Машины,"Modesty is truly a virtue, child, but it's wretched to devalue your own deeds.",,
3514,DM_Ends/Insect_conf_1_8,DM_Ends,0,Охранник (игрок),"No, I'm serious, so I saved humanity, so what? I don't know it from Adam...",,
3515,DM_Ends/Insect_conf_1_9,DM_Ends,0,Охранник (игрок),The main thing is I saved myself.,,
3516,DM_Ends/Insect_conf_1_10,DM_Ends,0,Дух Машины,"Our modest little cutie pie has turned into a grumpy egoist, would you look at that.",,
3517,DM_Ends/Insect_conf_1_11,DM_Ends,0,Дух Машины,Your family! Can! Be proud! Of you!,,
3518,DM_Ends/Insect_conf_1_12,DM_Ends,0,Охранник (игрок),I don't know my family either. Why do you keep listing off strangers to me?,,
3519,DM_Ends/Insect_conf_1_13,DM_Ends,0,Дух Машины,Child... You're frightening us...,,
3520,DM_Ends/Insect_conf_1_14,DM_Ends,0,Охранник (игрок),What business is it of yours?,,
3521,DM_Ends/Insect_conf_1_15,DM_Ends,0,Дух Машины,"Bro, we kinda saved humanity together. We're a team, more or less.",,
3522,DM_Ends/Insect_conf_1_16,DM_Ends,0,Охранник (игрок),I don't understand what you're trying to tell me. I got rid of a threat. You got rid of a threat. That's all.,,
3523,DM_Ends/Insect_conf_1_17,DM_Ends,0,Дух Машины,Oooh! Meanie!!! What about our bond?! You don't value our closeness at all! Nasty!,,
